unit_id,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,rul,rul_capped,life_stage,sensor_11_diff_1,sensor_11_roll_mean_5,sensor_11_roll_std_5,sensor_11_minus_mean_5,sensor_11_roll_mean_10,sensor_11_roll_std_10,sensor_11_minus_mean_10,sensor_4_diff_1,sensor_4_roll_mean_5,sensor_4_roll_std_5,sensor_4_minus_mean_5,sensor_4_roll_mean_10,sensor_4_roll_std_10,sensor_4_minus_mean_10,sensor_12_diff_1,sensor_12_roll_mean_5,sensor_12_roll_std_5,sensor_12_minus_mean_5,sensor_12_roll_mean_10,sensor_12_roll_std_10,sensor_12_minus_mean_10,sensor_7_diff_1,sensor_7_roll_mean_5,sensor_7_roll_std_5,sensor_7_minus_mean_5,sensor_7_roll_mean_10,sensor_7_roll_std_10,sensor_7_minus_mean_10,sensor_15_diff_1,sensor_15_roll_mean_5,sensor_15_roll_std_5,sensor_15_minus_mean_5,sensor_15_roll_mean_10,sensor_15_roll_std_10,sensor_15_minus_mean_10,sensor_21_diff_1,sensor_21_roll_mean_5,sensor_21_roll_std_5,sensor_21_minus_mean_5,sensor_21_roll_mean_10,sensor_21_roll_std_10,sensor_21_minus_mean_10
1,11,0.0018,-0.0003,100.0,518.67,642.28,1581.75,1400.64,14.62,21.61,554.54,2388.05,9049.61,1.3,47.15,521.4,2388.01,8140.58,8.434,0.03,392,2388,100.0,38.94,23.4787,192,181,125,Early,0.11999999999999744,47.214,0.12817956155332297,-0.06400000000000006,47.239999999999995,0.13021349989749856,-0.0899999999999963,0.18000000000006366,1398.928,2.6376637389929716,1.711999999999989,1400.8439999999998,3.3131629734875747,-0.2039999999997235,-0.38999999999998636,521.954,0.4361536426535884,-0.5539999999999736,522.12,0.44226688774993816,-0.7200000000000273,0.9499999999999318,554.0020000000001,0.416497298910792,0.5379999999998972,554.114,0.38664367747749756,0.4259999999999309,0.005399999999999849,8.40808,0.024758271345149473,0.025919999999999277,8.409839999999999,0.02387556631091013,0.02416000000000018,0.009299999999999642,23.40854,0.06926772697295763,0.07016000000000133,23.39557,0.05252222915638319,0.08313000000000059
1,12,0.0016,0.0002,100.0,518.67,642.06,1583.41,1400.15,14.62,21.61,554.52,2388.09,9049.37,1.3,47.18,521.8,2388.02,8134.25,8.3938,0.03,391,2388,100.0,39.06,23.366,192,180,125,Early,0.030000000000001137,47.178000000000004,0.09884331034522933,0.001999999999995339,47.209,0.0966609193693792,-0.029000000000003467,-0.4900000000000091,1399.404,2.5907778754649864,0.7460000000000946,1400.545,3.216441270168719,-0.3949999999999818,0.39999999999997726,521.85,0.38619943034651577,-0.05000000000006821,522.072,0.4489691897372878,-0.2720000000000482,-0.01999999999998181,554.038,0.45866109492737595,0.4819999999999709,554.191,0.38275173270524954,0.3289999999999509,-0.04019999999999868,8.40736,0.02519499950387056,-0.013560000000000016,8.40604,0.023000057970941144,-0.01224000000000025,-0.11270000000000024,23.40626,0.07072134048503459,-0.04025999999999996,23.38981,0.05226448656167552,-0.023810000000000997
1,13,-0.0019,0.0004,100.0,518.67,643.07,1582.19,1400.83,14.62,21.61,553.44,2388.12,9046.82,1.3,47.38,521.85,2388.08,8128.1,8.4152,0.03,393,2388,100.0,38.93,23.2757,192,179,125,Early,0.20000000000000284,47.206,0.13427583550290326,0.1739999999999995,47.22,0.10974718422102984,0.1600000000000037,0.6799999999998363,1399.3760000000002,2.570297648133142,1.4539999999997235,1400.208,2.957024781018187,0.6219999999998436,0.05000000000006821,521.7259999999999,0.18392933425622976,0.12400000000013733,522.0150000000001,0.43587077595699997,-0.1650000000000773,-1.0799999999999272,553.956,0.5315355115135498,-0.5159999999999627,554.109,0.448514833149961,-0.6689999999999827,0.021399999999999864,8.40888,0.02544114777285122,0.006320000000000547,8.40578,0.02286665694849133,0.009420000000000428,-0.09029999999999916,23.399279999999997,0.08315273296771541,-0.12357999999999691,23.38296,0.06241063299719867,-0.10726000000000013
1,14,0.0009,-0.0,100.0,518.67,642.35,1592.95,1399.16,14.62,21.61,554.48,2388.09,9047.37,1.3,47.44,521.67,2388.0,8134.43,8.3964,0.03,393,2388,100.0,39.18,23.3826,192,178,125,Early,0.05999999999999517,47.236000000000004,0.1697939928266061,0.20399999999999352,47.251,0.12431590583849,0.18900000000000006,-1.6699999999998454,1400.248,0.6577765578063361,-1.0879999999999654,1399.9370000000001,2.911616771180994,-0.7770000000000437,-0.18000000000006366,521.702,0.18130085493439563,-0.03200000000003911,521.896,0.3288430899042974,-0.2259999999999991,1.0399999999999636,554.114,0.549799963623109,0.36599999999998545,554.1120000000001,0.451141761410836,0.36799999999993815,-0.018800000000000594,8.413599999999999,0.01824554740204016,-0.017199999999998994,8.4086,0.01915480792560063,-0.012199999999999989,0.10689999999999955,23.394479999999998,0.08331708708302366,-0.011879999999997892,23.38383,0.06233089210905805,-0.0012299999999996203
1,15,-0.0018,-0.0003,100.0,518.67,642.43,1583.82,1402.13,14.62,21.61,553.64,2388.11,9052.22,1.3,47.3,522.5,2388.08,8127.56,8.4199,0.03,391,2388,100.0,38.99,23.35,192,177,125,Early,-0.14000000000000057,47.29,0.12489995996796822,0.00999999999999801,47.253,0.12499333315554524,0.046999999999997044,2.9700000000000273,1400.582,1.0804952568151132,1.5480000000000018,1399.5279999999998,2.1070769642643947,2.6020000000003165,0.8300000000000409,521.8439999999999,0.4061157470474705,0.6560000000000628,521.927,0.3714850079224256,0.5729999999999791,-0.8400000000000318,554.124,0.5382192861650196,-0.4840000000000373,554.076,0.4748145836943863,-0.43600000000003547,0.0235000000000003,8.41186,0.01681630161480484,0.008039999999999381,8.40765,0.01822143121589369,0.012249999999999872,-0.03259999999999863,23.370600000000003,0.07294028379434757,-0.020600000000001728,23.37839,0.0627089121789439,-0.02838999999999814
1,16,0.0006,0.0005,100.0,518.67,642.13,1587.98,1404.5,14.62,21.61,553.94,2388.05,9049.34,1.3,47.24,521.49,2388.07,8136.11,8.3936,0.03,392,2388,100.0,38.97,23.455,192,176,125,Early,-0.05999999999999517,47.308,0.10449880382090161,-0.06799999999999784,47.261,0.12087183294713279,-0.021000000000000796,2.369999999999891,1401.354,2.063814429642451,3.145999999999958,1400.141,2.572938009358155,4.358999999999924,-1.009999999999991,521.8619999999999,0.38284461599964936,-0.37199999999984357,521.908,0.3899230693354966,-0.41800000000000637,0.3000000000000682,554.0040000000001,0.4867031949761488,-0.06400000000007822,554.003,0.42705841390713695,-0.06299999999998818,-0.026300000000000878,8.403780000000001,0.012727607787799375,-0.010180000000001854,8.40593,0.01869664556960824,-0.012330000000000396,0.10499999999999687,23.36586,0.06443320572499774,0.08913999999999689,23.3872,0.06695983870948281,0.0677999999999983
1,17,0.0002,0.0002,100.0,518.67,642.58,1584.96,1399.95,14.62,21.61,553.8,2388.06,9054.92,1.3,47.12,521.89,2388.04,8137.27,8.4542,0.03,392,2388,100.0,38.81,23.3319,192,175,125,Early,-0.12000000000000455,47.296,0.12441864811996597,-0.17600000000000193,47.237,0.1228413611126165,-0.11700000000000443,-4.5499999999999545,1401.314,2.094690907986288,-1.3640000000000327,1400.359,2.438571758678009,-0.4089999999998781,0.39999999999997726,521.88,0.38131351929864066,0.009999999999990905,521.865,0.3621617195551373,0.024999999999977263,-0.14000000000010004,553.86,0.39344631145812164,-0.06000000000005912,553.949,0.41364101451486335,-0.1490000000000009,0.060600000000000875,8.41586,0.024294608455377825,0.03833999999999982,8.41161,0.023759650670832192,0.04259000000000057,-0.12309999999999732,23.35904,0.066195264181056,-0.027139999999999276,23.382649999999998,0.06920790337012636,-0.050749999999997186
1,18,-0.0031,-0.0001,100.0,518.67,642.62,1591.04,1396.12,14.62,21.61,554.2,2388.05,9049.55,1.3,47.21,521.76,2388.07,8132.73,8.4028,0.03,392,2388,100.0,38.89,23.3987,192,174,125,Early,0.09000000000000341,47.262,0.11882760622010795,-0.0519999999999996,47.233999999999995,0.12312595177297232,-0.023999999999993804,-3.8300000000001546,1400.3719999999998,3.1566390354299974,-4.251999999999953,1399.8740000000003,2.764120113164462,-3.75400000000036,-0.12999999999999545,521.862,0.3851882656570928,-0.10199999999997544,521.794,0.2934545204211285,-0.033999999999991815,0.40000000000009095,554.0120000000001,0.3327461494893802,0.18799999999998818,553.984,0.419104866219524,0.21600000000000819,-0.051400000000001,8.41338,0.025001439958532583,-0.010580000000000922,8.41113,0.023897747453124406,-0.008330000000000837,0.06680000000000064,23.38364,0.04777240835461473,0.01506000000000185,23.391460000000002,0.06446174059083448,0.007239999999999469
1,19,0.0032,-0.0003,100.0,518.67,641.79,1587.56,1400.35,14.62,21.61,554.18,2388.04,9053.99,1.3,47.4,521.89,2388.03,8129.13,8.4321,0.03,391,2388,100.0,38.8,23.3464,192,173,125,Early,0.18999999999999773,47.254,0.10430723848324977,0.1460000000000008,47.245,0.13318742016004692,0.15500000000000114,4.230000000000018,1400.61,3.0864947756315075,-0.2599999999999909,1400.4289999999999,2.112504832341529,-0.07899999999995089,0.12999999999999545,521.906,0.370040538319664,-0.01599999999996271,521.804,0.2950028248452934,0.08600000000001273,-0.020000000000095497,553.952,0.24190907382734508,0.2279999999999518,554.033,0.40944542439200965,0.14699999999993452,0.029300000000000992,8.42052,0.024018263883972622,0.011580000000000368,8.417060000000001,0.020436416298144387,0.015039999999999054,-0.052300000000002456,23.3764,0.05062721600088263,-0.030000000000001137,23.38544,0.06569003306776747,-0.039039999999999964
1,20,-0.0037,0.0001,100.0,518.67,643.04,1581.11,1405.23,14.62,21.61,554.81,2388.05,9045.9,1.3,47.22,522.07,2388.02,8129.71,8.421,0.03,392,2388,100.0,39.03,23.422,192,172,125,Early,-0.17999999999999972,47.238,0.10158740079361268,-0.018000000000000682,47.263999999999996,0.11077504733066311,-0.04399999999999693,4.880000000000109,1401.23,3.715434025790419,4.0,1400.9060000000002,2.602081218306929,4.323999999999842,0.18000000000006366,521.8199999999999,0.21494185260187412,0.2500000000001137,521.832,0.30658694615979376,0.2380000000000564,0.6299999999999955,554.1859999999999,0.3870142116252264,0.6240000000000236,554.155,0.4431515918208254,0.6549999999999727,-0.011100000000000776,8.420739999999999,0.02401620286390304,0.00026000000000081513,8.4163,0.020098092778502386,0.004699999999999704,0.07560000000000144,23.3908,0.05147343975294633,0.031200000000001893,23.380699999999997,0.060460547283146836,0.04130000000000322
1,21,-0.0012,0.0001,100.0,518.67,642.37,1586.07,1398.13,14.62,21.61,554.08,2388.11,9048.15,1.3,47.15,522.42,2388.08,8134.02,8.4049,0.03,392,2388,100.0,39.09,23.3101,192,171,125,Early,-0.07000000000000028,47.22,0.10885770528539898,-0.07000000000000028,47.263999999999996,0.11077504733066311,-0.11399999999999721,-7.099999999999909,1399.956,3.391884431993484,-1.8259999999997945,1400.6550000000002,2.747581765035365,-2.525000000000091,0.34999999999990905,522.006,0.2563786262540435,0.41399999999998727,521.934,0.31641042264053104,0.48599999999999,-0.7299999999999045,554.2139999999999,0.3694319964484543,-0.13399999999990087,554.109,0.42212294154401797,-0.028999999999996362,-0.01609999999999978,8.422999999999998,0.021189030180736257,-0.018099999999998673,8.41339,0.019343069387594714,-0.008490000000000109,-0.11190000000000211,23.36182,0.04687672130172904,-0.0517200000000031,23.363840000000003,0.053163337408819275,-0.053740000000004784
1,22,0.0002,0.0,100.0,518.67,642.77,1592.93,1400.57,14.62,21.61,553.63,2388.04,9061.21,1.3,47.24,522.0,2388.03,8130.41,8.4034,0.03,392,2388,100.0,38.92,23.3792,192,170,125,Early,0.09000000000000341,47.244,0.0934344690143942,-0.003999999999997783,47.269999999999996,0.10728984626287093,-0.02999999999999403,2.439999999999827,1400.08,3.4029252122254827,0.4900000000000091,1400.697,2.742209368779392,-0.1269999999999527,-0.4199999999999591,522.028,0.24853571171948613,-0.02800000000002001,521.954,0.3133049632546524,0.04600000000004911,-0.4500000000000455,554.1800000000001,0.42124814539638955,-0.5500000000000682,554.02,0.4196559437337925,-0.38999999999998636,-0.0015000000000000568,8.41284,0.01313860723212927,-0.009439999999999671,8.41435,0.018481837931691357,-0.010950000000001125,0.06910000000000238,23.371280000000002,0.044014508971475956,0.007919999999998595,23.36516,0.05338633200027886,0.014040000000001385
1,23,0.0034,-0.0003,100.0,518.67,642.14,1588.19,1394.75,14.62,21.61,553.98,2388.05,9046.28,1.3,47.25,521.52,2388.05,8127.9,8.424,0.03,392,2388,100.0,38.94,23.4562,192,169,125,Early,0.00999999999999801,47.251999999999995,0.09148770409186972,-0.001999999999995339,47.257,0.10011659869039169,-0.006999999999997897,-5.819999999999936,1399.806,3.8298668384161347,-5.05600000000004,1400.089,3.3221460600709314,-5.338999999999942,-0.4800000000000182,521.98,0.3247306576224627,-0.4600000000000364,521.9209999999999,0.3415796637194198,-0.4009999999999536,0.35000000000002274,554.136,0.43003488230597553,-0.15599999999994907,554.074,0.3683355957698195,-0.09399999999993724,0.02059999999999995,8.417079999999999,0.012493478298701975,0.006920000000000925,8.41523,0.018734581808930874,0.008770000000000167,0.07699999999999818,23.38278,0.05819666657120716,0.07341999999999871,23.38321,0.05019746452206917,0.07299000000000078
1,24,-0.001,0.0003,100.0,518.67,642.38,1590.83,1398.81,14.62,21.61,553.49,2388.12,9043.76,1.3,47.44,522.13,2388.03,8133.88,8.3891,0.03,392,2388,100.0,39.0,23.3696,192,168,125,Early,0.18999999999999773,47.260000000000005,0.10793516572462075,0.1799999999999926,47.257,0.10011659869039169,0.18299999999999983,4.059999999999945,1399.498,3.837097861665706,-0.6880000000001019,1400.0539999999999,3.3348403260126944,-1.2439999999999145,0.6100000000000136,522.028,0.3258373827539013,0.10199999999997544,521.9669999999999,0.33493117037517445,0.1630000000001246,-0.4900000000000091,553.9979999999999,0.5147523676487292,-0.5079999999999245,553.975,0.37994882696369425,-0.48500000000001364,-0.034900000000000375,8.40848,0.014246297764688876,-0.01938000000000173,8.4145,0.019668756951062565,-0.0254000000000012,-0.08660000000000068,23.38742,0.05543006404470708,-0.01782000000000039,23.381909999999998,0.050383009702345015,-0.012309999999999377
1,25,0.0023,-0.0004,100.0,518.67,642.77,1594.1,1399.39,14.62,21.61,554.0,2388.02,9054.16,1.3,47.36,522.56,2388.02,8136.61,8.3917,0.03,393,2388,100.0,38.95,23.4288,192,167,125,Early,-0.0799999999999983,47.288,0.11300442469213502,0.07200000000000273,47.263,0.10467409740077112,0.09700000000000131,0.5800000000001546,1398.33,2.192487172140132,1.0600000000001728,1399.7800000000002,3.256972008886094,-0.39000000000010004,0.42999999999995,522.126,0.40556133938024386,0.4339999999999691,521.9730000000001,0.3458981866901523,0.5869999999998754,0.5099999999999909,553.836,0.259480249730229,0.16399999999998727,554.0110000000001,0.3612770558879889,-0.011000000000080945,0.002600000000001046,8.402619999999999,0.013828846661967386,-0.010919999999998709,8.41168,0.02079769217966196,-0.01998000000000033,0.059200000000000585,23.38878,0.056562461049712985,0.04001999999999839,23.389789999999998,0.050996197025966576,0.0390100000000011
1,26,0.0,0.0002,100.0,518.67,642.16,1589.08,1396.07,14.62,21.61,554.11,2388.07,9047.11,1.3,47.26,522.28,2388.06,8131.15,8.426,0.03,394,2388,100.0,38.86,23.4149,192,166,125,Early,-0.10000000000000142,47.31,0.08717797887081213,-0.05000000000000426,47.265,0.10437645541233832,-0.005000000000002558,-3.3200000000001637,1397.9180000000001,2.421098924042346,-1.8480000000001837,1398.9370000000001,2.9786277601163245,-2.867000000000189,-0.2799999999999727,522.098,0.38447366619822204,0.18200000000001637,522.0519999999999,0.3118689183329607,0.22800000000006548,0.11000000000001364,553.842,0.26677706048320443,0.2680000000000291,554.028,0.36156450169903964,0.08199999999999363,0.0343,8.406839999999999,0.01744514259042281,0.019160000000001176,8.414919999999999,0.020182764924557884,0.011080000000001533,-0.01389999999999958,23.40974,0.03568035874259934,0.005160000000000053,23.38578,0.04669389205833661,0.029119999999998925
1,27,-0.0012,-0.0004,100.0,518.67,642.44,1590.47,1401.84,14.62,21.61,554.07,2388.02,9047.96,1.3,47.37,522.0,2388.13,8134.6,8.4046,0.03,393,2388,100.0,38.99,23.4472,192,165,125,Early,0.10999999999999943,47.336,0.08018728078691204,0.03399999999999892,47.29,0.09533566430715851,0.0799999999999983,5.769999999999982,1398.172,2.8050525841771847,3.6679999999998927,1399.126,3.1072324234493887,2.713999999999942,-0.2799999999999727,522.098,0.38447366619822204,-0.09799999999995634,522.063,0.30742840178188924,-0.06299999999998818,-0.03999999999996362,553.9300000000001,0.25149552679927534,0.13999999999998636,554.055,0.3526171987990328,0.015000000000100044,-0.021399999999999864,8.407079999999999,0.017394165688534212,-0.0024799999999984834,8.40996,0.014846114343863726,-0.005359999999999587,0.03229999999999933,23.42334,0.03405184282826496,0.023859999999999104,23.397309999999997,0.04614329011050814,0.04989000000000132
